"","V1"
"X488.5",15.1041561762492
"X489.5",83.8398342132568
"X490.5",20.53280433019
"X491.5",100.118841807048
"X492.5",133.987445831299
"X493.5",55.6861057281494
"X494.5",88.2305730183919
"X495.5",45.1784019470215
"X496.5",42.7517992655436
"X497.5",3.7253619035085
"X498.5",10.6981042226156
"X499.5",16.0451003710429
"X500.5",21.5712381998698
"X501.5",53.328784942627
"X502.5",64.3050505320231
"X503.5",70.4663893381755
"X504.5",63.4638175964355
"X505.5",125.321909586589
"X506.5",89.0742053985596
"X507.5",46.141960144043
"X508.5",14.3237913449605
"X509.5",4.10771240790685
"X510.5",27.2380078633626
"X511.5",17.7022568384806
"X512.5",46.1669737497965
"X513.5",61.2457186381022
"X514.5",83.103271484375
"X515.5",86.1420631408691
"X516.5",126.374512990316
"X517.5",97.0698782602946
"X518.5",86.682071685791
"X519.5",47.0122375488281
"X520.5",7.03565986951192
"X521.5",15.3223244349162
"X522.5",1.17959149678548
"X523.5",21.9653205871582
"X524.5",21.1602629025777
"X525.5",40.5533173878988
"X526.5",38.9740711847941
"X527.5",89.2260538736979
"X528.5",122.748170216878
"X529.5",109.889713287354
"X530.5",60.8021793365479
"X531.5",38.6811917622884
"X532.5",14.4746268590291
"X533.5",13.9988923072815
"X534.5",7.12475109100342
"X535.5",22.826288541158
"X536.5",38.9107484817505
"X537.5",31.4125935236613
"X538.5",55.4850641886393
"X539.5",79.1440092722575
"X540.5",75.2848065694173
"X541.5",141.511695861816
"X542.5",46.2440179189046
"X543.5",21.7990503311157
"X544.5",3.37260733048121
"X545.5",1.24179314573606
"X546.5",0.619069064656893
"X547.5",8.7755753993988
"X548.5",15.5704690615336
"X549.5",53.7141367594401
"X550.5",57.3766371409098
"X551.5",120.059935251872
"X552.5",150.205556233724
"X553.5",69.6074028015137
"X554.5",46.122981707255
"X555.5",58.5710271199544
"X556.5",3.44846967856089
"X557.5",9.80460206667582
"X558.5",0.602086499333382
"X559.5",15.9090627034505
"X560.5",27.3510395685832
"X561.5",48.1133626302083
"X562.5",71.7873045603434
"X563.5",99.0471458435059
"X564.5",96.7020212809245
"X565.5",61.5027192433675
"X566.5",90.4477462768555
"X567.5",42.7106383641561
"X568.5",18.7765170733134
"X569.5",2.0845748881499
"X570.5",4.98609352111816
"X571.5",1.33027605215708
"X572.5",31.1370712916056
"X573.5",31.4659455617269
"X574.5",58.5570863087972
"X575.5",82.5889523824056
"X576.5",136.901968638102
"X577.5",73.0071481068929
"X578.5",51.2863362630208
"X579.5",20.8698608080546
"X580.5",16.3224975268046
"X581.5",4.95814085006714
"X582.5",1.73432207107544
"X583.5",6.24318488438924
"X584.5",16.4258751869202
"X585.5",56.0643730163574
"X586.5",46.7004241943359
"X587.5",124.16371790568
"X588.5",108.137521107992
"X589.5",89.5634619394938
"X590.5",51.0031890869141
"X591.5",30.5879383087158
"X592.5",9.99988460540771
"X593.5",1.04374064256748
"X594.5",1.92037570476532
"X595.5",0.990950872500738
"X596.5",22.9319820404053
"X597.5",26.5565055211385
"X598.5",89.8165346781413
"X599.5",88.0097999572754
"X600.5",122.615343729655
"X601.5",107.021692911784
"X602.5",48.5732040405273
"X603.5",25.8112824757894
"X604.5",17.6688203811646
"X605.5",1.50652311742306
"X606.5",2.2369426091512
"X607.5",2.07681480050087
"X608.5",4.86649159590403
"X609.5",36.3282791773478
"X610.5",32.2066952387492
"X611.5",98.4492746988932
"X612.5",79.9891115824382
"X613.5",116.233418782552
"X614.5",54.3008804321289
"X615.5",30.6137053171794
"X616.5",3.05870982011159
"X617.5",8.52721627553304
"X618.5",4.66767144203186
"X619.5",6.45074288050334
