"","V1"
"X541.5",122.771518707275
"X542.5",47.92262840271
"X543.5",32.8679428100586
"X544.5",5.45547938346863
"X545.5",1.60291486978531
"X546.5",0.909831970930099
"X547.5",8.4510555267334
"X548.5",21.7329111099243
"X549.5",74.2024841308594
"X550.5",81.8235111236572
"X551.5",160.746589660645
"X552.5",152.359008789062
"X553.5",56.6372833251953
"X554.5",41.2666759490967
"X555.5",84.2932357788086
"X556.5",4.40866875648499
"X557.5",12.6580896377563
"X558.5",0.85461089015007
"X559.5",14.367555141449
"X560.5",31.8408985137939
"X561.5",67.6598052978516
"X562.5",106.477508544922
"X563.5",157.652641296387
"X564.5",97.7732391357422
"X565.5",57.156530380249
"X566.5",105.916786193848
"X567.5",80.4803256988525
"X568.5",28.1789350509644
"X569.5",3.40742409229279
"X570.5",4.42459583282471
"X571.5",2.00146549940109
"X572.5",48.5060787200928
"X573.5",39.8382625579834
"X574.5",83.3535652160645
"X575.5",121.040008544922
"X576.5",129.78511428833
"X577.5",72.4911842346191
"X578.5",57.4681625366211
"X579.5",21.6762762069702
"X580.5",17.7156038284302
"X581.5",5.87320637702942
"X582.5",1.64688324928284
"X583.5",5.72737836837769
"X584.5",24.049861907959
"X585.5",81.3215408325195
"X586.5",64.4807872772217
"X587.5",184.671577453613
"X588.5",101.517387390137
"X589.5",86.0449638366699
"X590.5",49.8991394042969
"X591.5",32.630763053894
"X592.5",9.4917163848877
"X593.5",1.39456248283386
"X594.5",2.90392601490021
"X595.5",1.47113889455795
"X596.5",31.7471599578857
"X597.5",35.5221452713013
"X598.5",117.94397354126
"X599.5",129.136764526367
"X600.5",143.150802612305
"X601.5",102.636463165283
"X602.5",54.5014190673828
"X603.5",45.4069633483887
"X604.5",24.4400405883789
"X605.5",2.15940046310425
"X606.5",1.51663720607758
"X607.5",3.43708717823029
"X608.5",6.60499954223633
"X609.5",48.2522296905518
"X610.5",38.9846868515015
"X611.5",151.026794433594
"X612.5",79.4799613952637
"X613.5",112.436931610107
"X614.5",51.8896102905273
"X615.5",51.228199005127
"X616.5",6.05340552330017
"X617.5",7.51707291603088
"X618.5",6.56390333175659
"X619.5",7.14831042289734
"X620.5",92.9170532226562
"X621.5",76.2580184936523
"X622.5",41.4069585800171
"X623.5",175.412818908691
"X624.5",95.022216796875
"X625.5",102.069953918457
"X626.5",60.2135715484619
"X627.5",92.2804222106934
"X628.5",8.57520413398743
"X629.5",8.80764770507812
"X630.5",2.87040376663208
"X631.5",1.10944104194641
"X632.5",32.1723031997681
"X633.5",32.2389316558838
"X634.5",79.6267776489258
"X635.5",230.810615539551
"X636.5",127.582263946533
"X637.5",115.900463104248
"X638.5",82.9588470458984
"X639.5",59.5397911071777
"X640.5",32.2957830429077
"X641.5",11.1702036857605
"X642.5",5.17919158935547
"X643.5",12.1959233283997
"X644.5",43.6684722900391
"X645.5",108.976264953613
"X646.5",66.6833438873291
"X647.5",205.258155822754
"X648.5",149.729858398438
"X649.5",99.8864479064941
"X650.5",64.071704864502
"X651.5",60.7411289215088
"X652.5",21.1043577194214
"X653.5",3.39409053325653
"X654.5",6.63176417350769
"X655.5",16.4681324958801
"X656.5",54.7519359588623
"X657.5",48.782075881958
"X658.5",47.8850879669189
"X659.5",142.378486633301
"X660.5",164.623245239258
"X661.5",92.5317840576172
"X662.5",73.347827911377
"X663.5",111.326080322266
"X664.5",24.0430221557617
"X665.5",7.7402400970459
"X666.5",6.29830121994019
"X667.5",24.1103477478027
"X668.5",65.5348110198975
"X669.5",47.3722496032715
"X670.5",83.4705238342285
"X671.5",163.29866027832
"X672.5",78.1143569946289
"X673.5",154.273872375488
"X674.5",34.6495037078857
"X675.5",76.7117214202881
"X676.5",4.933025598526
"X677.5",3.37467288970947
"X678.5",10.63347864151
"X679.5",14.9893283843994
"X680.5",41.0501937866211
"X681.5",79.0231018066406
"X682.5",45.4562015533447
"X683.5",123.810241699219
