 0.714800000 	 5.50670004 	 1.43139994 	 2.14599991 	 7.65299988 	
 1.30040002 	 11.1455002 	 3.94790006 	 5.24800014 	 16.3939991 	
 1.21039999 	 10.3901997 	 4.05730009 	 5.26700020 	 15.6569996 	
 1.01470006 	 8.75489998 	 3.50489998 	 4.51999998 	 13.2749996 	
 0.806200027 	 6.95730019 	 2.78480005 	 3.59100008 	 10.5480003 	
 0.640600026 	 5.52780008 	 2.21259999 	 2.85400009 	 8.38199997 	
 0.509000003 	 4.39200020 	 1.75800002 	 2.26699996 	 6.65899992 	
 0.404399991 	 3.48959994 	 1.39680004 	 1.80100000 	 5.29099989 	
 0.406800002 	 3.49270010 	 1.41719997 	 1.82400000 	 5.31699991 	
 0.380499989 	 3.25970006 	 1.34230006 	 1.72200000 	 4.98199987 	
 0.347400010 	 2.68479991 	 1.06840003 	 1.41499996 	 4.09999990 	
 0.559300005 	 2.88759995 	 0.933600008 	 1.49300003 	 4.38100004 	
 1.49710000 	 13.5303001 	 1.97560000 	 3.47300005 	 17.0030003 	
 1.95480001 	 19.4976997 	 5.23829985 	 7.19299984 	 26.6910000 	
 1.71070004 	 16.2103996 	 4.89349985 	 6.60400009 	 22.8139992 	
 1.48409998 	 14.7398996 	 4.32070017 	 5.80499983 	 20.5450001 	
 1.66349995 	 13.5696001 	 3.75379992 	 5.41699982 	 18.9869995 	
 1.43840003 	 11.4407997 	 3.11919999 	 4.55700016 	 15.9980001 	
 1.14289999 	 9.09010029 	 2.47830009 	 3.62100005 	 12.7110004 	
 0.907999992 	 7.22240019 	 1.96910000 	 2.87700009 	 10.0990000 	
 0.721499979 	 5.73839998 	 1.56449997 	 2.28500009 	 8.02299976 	
 0.573199987 	 4.55940008 	 1.24310005 	 1.81599998 	 6.37500000 	
 0.494199991 	 4.11259985 	 1.00740004 	 1.50100005 	 5.61399984 	
 1.42980003 	 7.10470009 	 1.54709995 	 2.97700000 	 10.0819998 	
 4.07170010 	 26.5799007 	 4.70170021 	 8.77400017 	 35.3540001 	
 2.85489988 	 23.6739006 	 5.46460009 	 8.31999969 	 31.9939995 	
 2.81809998 	 21.6464996 	 7.50759983 	 10.3260002 	 31.9720001 	
 2.48119998 	 19.7012997 	 6.71140003 	 9.19200039 	 28.8929996 	
 2.27699995 	 16.8423996 	 5.67819977 	 7.95499992 	 24.7970009 	
 1.91289997 	 13.6782999 	 4.62179995 	 6.53499985 	 20.2129993 	
 1.51989996 	 10.8678999 	 3.67219996 	 5.19199991 	 16.0599995 	
 1.20760000 	 8.63490009 	 2.91770005 	 4.12599993 	 12.7609997 	
 0.959500015 	 6.86070013 	 2.31820011 	 3.27800012 	 10.1389999 	
 0.762300014 	 5.45109987 	 1.84189999 	 2.60400009 	 8.05500031 	
 0.605899990 	 4.37349987 	 1.46340001 	 2.06900001 	 6.44199991 	
 0.667400002 	 4.46890020 	 1.32930005 	 1.99600005 	 6.46500015 	
 2.07660007 	 18.4601994 	 3.06900001 	 5.14599991 	 23.6060009 	
 1.65910006 	 14.6159000 	 3.41709995 	 5.07600021 	 19.6919994 	
 1.58039999 	 13.6283998 	 4.39459991 	 5.97499990 	 19.6030006 	
 1.57860005 	 14.0288000 	 4.41830015 	 5.99700022 	 20.0259991 	
 1.35780001 	 12.1143999 	 3.78390002 	 5.14200020 	 17.2560005 	
 1.07879996 	 9.62530041 	 3.00640011 	 4.08500004 	 13.7100000 	
 0.857200027 	 7.64760017 	 2.38870001 	 3.24600005 	 10.8940001 	
 0.681100011 	 6.07630014 	 1.89789999 	 2.57900000 	 8.65499973 	
 0.541100025 	 4.82779980 	 1.50790000 	 2.04900002 	 6.87699986 	
 0.429899991 	 3.83590007 	 1.19809997 	 1.62800002 	 5.46400023 	
 0.341600001 	 3.04769993 	 0.951900005 	 1.29400003 	 4.34200001 	
 0.538999975 	 3.16759992 	 0.981000006 	 1.51999998 	 4.68800020 	
 1.97700000 	 13.6205997 	 2.79259992 	 4.76999998 	 18.3910007 	
 2.12639999 	 18.5732002 	 5.16219997 	 7.28800011 	 25.8610001 	
 1.79569995 	 15.1096001 	 4.77050018 	 6.56699991 	 21.6770000 	
 1.50880003 	 13.5110998 	 4.04629993 	 5.55499983 	 19.0660000 	
 1.24730003 	 11.4905005 	 3.30719995 	 4.55399990 	 16.0450001 	
 0.991500020 	 9.12959957 	 2.62770009 	 3.61999989 	 12.7500000 	
 0.787800014 	 7.25379992 	 2.08780003 	 2.87599993 	 10.1300001 	
 0.625899971 	 5.76340008 	 1.65880001 	 2.28500009 	 8.04800034 	
 0.497299999 	 4.57919979 	 1.31799996 	 1.81500006 	 6.39400005 	
 0.395099998 	 3.63829994 	 1.04719996 	 1.44200003 	 5.07999992 	
 0.313899994 	 2.89080000 	 0.832000017 	 1.14600003 	 4.03700018 	
 0.653699994 	 3.74950004 	 0.998399973 	 1.65199995 	 5.40199995 	
 1.45539999 	 13.8578997 	 1.89380002 	 3.34899998 	 17.2070007 	
 1.83159995 	 17.6898003 	 4.80590010 	 6.63800001 	 24.3279991 	
 1.85430002 	 17.5730991 	 5.87220001 	 7.72599983 	 25.2989998 	
 1.96410000 	 21.6399994 	 6.72650003 	 8.69099998 	 30.3309994 	
 1.77830005 	 17.8103008 	 5.91149998 	 7.68900013 	 25.4990005 	
 1.47730005 	 14.1508999 	 4.74009991 	 6.21700001 	 20.3680000 	
 1.17379999 	 11.2433004 	 3.76620007 	 4.94000006 	 16.1830006 	
 0.932600021 	 8.93319988 	 2.99230003 	 3.92499995 	 12.8579998 	
 0.740999997 	 7.09770012 	 2.37750006 	 3.11899996 	 10.2170000 	
 0.588699996 	 5.63940001 	 1.88900006 	 2.47799993 	 8.11699963 	
 0.467799991 	 4.48190022 	 1.50090003 	 1.96899998 	 6.45100021 	
 1.53299999 	 7.72170019 	 2.49280000 	 4.02600002 	 11.7480001 	
 1.97179997 	 15.4043999 	 3.20779991 	 5.17999983 	 20.5839996 	
 1.90730000 	 16.8607998 	 3.92630005 	 5.83300018 	 22.6940002 	
 1.75139999 	 16.1072998 	 4.32969999 	 6.08099985 	 22.1879997 	
 1.69819999 	 15.0162001 	 4.26989985 	 5.96799994 	 20.9839993 	
 1.45630002 	 12.6757002 	 3.67149997 	 5.12699986 	 17.8029995 	
 1.15989995 	 10.0712996 	 2.91709995 	 4.07700014 	 14.1479998 	
 0.921599984 	 8.00199986 	 2.31780005 	 3.24000001 	 11.2419996 	
 0.732200027 	 6.35780001 	 1.84150004 	 2.57399988 	 8.93200016 	
 0.581799984 	 5.05149984 	 1.46319997 	 2.04500008 	 7.09600019 	
 0.462199986 	 4.01359987 	 1.16250002 	 1.62500000 	 5.63899994 	
 0.693199992 	 6.42030001 	 1.23650002 	 1.92999995 	 8.35000038 	
 1.03750002 	 7.18949986 	 1.50890005 	 2.54699993 	 9.73600006 	
 0.941399992 	 6.35750008 	 1.41499996 	 2.35599995 	 8.71399975 	
 0.889999986 	 6.99340010 	 1.63789999 	 2.52800012 	 9.52099991 	
 0.909200013 	 8.98880005 	 2.45309997 	 3.36199999 	 12.3509998 	
 1.13390005 	 10.3282003 	 3.91840005 	 5.05200005 	 15.3800001 	
 1.18959999 	 9.45769978 	 3.72849989 	 4.91800022 	 14.3760004 	
 1.03550005 	 7.76539993 	 3.04329991 	 4.07900000 	 11.8439999 	
 0.822700024 	 6.16989994 	 2.41799998 	 3.24099994 	 9.41100025 	
 0.653699994 	 4.90220022 	 1.92120004 	 2.57500005 	 7.47700024 	
 0.519400001 	 3.89490008 	 1.52639997 	 2.04500008 	 5.94000006 	
 0.427599996 	 3.09470010 	 1.21290004 	 1.64100003 	 4.73600006 	
 0.358900011 	 2.45880008 	 0.963900030 	 1.32299995 	 3.78200006 	
 0.315899998 	 1.96910000 	 0.765799999 	 1.08200002 	 3.05100012 	
 0.514199972 	 5.19719982 	 0.678799987 	 1.19299996 	 6.38999987 	
 1.06190002 	 12.4118996 	 2.88190007 	 3.94400001 	 16.3560009 	
 1.28629994 	 12.9666996 	 4.55690002 	 5.84299994 	 18.8099995 	
 1.14269996 	 11.3752003 	 4.16340017 	 5.30600023 	 16.6809998 	
 0.912299991 	 9.11999989 	 3.32710004 	 4.23899984 	 13.3590002 	
 0.724900007 	 7.24609995 	 2.64350009 	 3.36899996 	 10.6149998 	
 0.575900018 	 5.75729990 	 2.10030007 	 2.67600012 	 8.43299961 	
